linha,coluna,valor,motivo
4446,data_emissao_recebimento,,Data inválida — ignorada
4447,data_emissao_recebimento,,Data inválida — ignorada
4448,data_emissao_recebimento,,Data inválida — ignorada
4449,data_emissao_recebimento,,Data inválida — ignorada
4450,data_emissao_recebimento,,Data inválida — ignorada
4451,data_emissao_recebimento,,Data inválida — ignorada
4453,data_emissao_recebimento,,Data inválida — ignorada
4454,vencimento,C/APRES,Data inválida — ignorada
4455,vencimento,C/APRES,Data inválida — ignorada
4456,data_emissao_recebimento,,Data inválida — ignorada
4457,vencimento,C/APRES,Data inválida — ignorada
4457,data_emissao_recebimento,,Data inválida — ignorada
4458,data_emissao_recebimento,,Data inválida — ignorada
4459,data_emissao_recebimento,,Data inválida — ignorada
4460,data_emissao_recebimento,,Data inválida — ignorada
4461,data_emissao_recebimento,,Data inválida — ignorada
4462,data_emissao_recebimento,,Data inválida — ignorada
4463,data_emissao_recebimento,,Data inválida — ignorada
4464,data_emissao_recebimento,,Data inválida — ignorada
4467,data_emissao_recebimento,,Data inválida — ignorada
4468,vencimento,C/APRES,Data inválida — ignorada
4468,data_emissao_recebimento,,Data inválida — ignorada
4469,data_emissao_recebimento,,Data inválida — ignorada
4470,data_emissao_recebimento,,Data inválida — ignorada
4471,data_emissao_recebimento,,Data inválida — ignorada
4472,vencimento,C/APRES,Data inválida — ignorada
4472,data_emissao_recebimento,,Data inválida — ignorada
4473,data_emissao_recebimento,,Data inválida — ignorada
4474,vencimento,C/APRES,Data inválida — ignorada
4474,data_emissao_recebimento,,Data inválida — ignorada
4475,data_emissao_recebimento,,Data inválida — ignorada
4476,vencimento,C/APRES,Data inválida — ignorada
4476,data_emissao_recebimento,,Data inválida — ignorada
4477,data_emissao_recebimento,,Data inválida — ignorada
4478,data_emissao_recebimento,,Data inválida — ignorada
4479,data_emissao_recebimento,,Data inválida — ignorada
4480,data_emissao_recebimento,,Data inválida — ignorada
4482,vencimento,C/APRES,Data inválida — ignorada
4483,vencimento,C/APRES,Data inválida — ignorada
4484,data_emissao_recebimento,,Data inválida — ignorada
4485,data_emissao_recebimento,,Data inválida — ignorada
4486,vencimento,C/APRES,Data inválida — ignorada
4486,data_emissao_recebimento,,Data inválida — ignorada
4487,data_emissao_recebimento,,Data inválida — ignorada
4488,data_emissao_recebimento,,Data inválida — ignorada
4489,data_emissao_recebimento,,Data inválida — ignorada
4490,data_emissao_recebimento,,Data inválida — ignorada
4491,data_emissao_recebimento,,Data inválida — ignorada
4492,vencimento,C/APRES,Data inválida — ignorada
4493,data_emissao_recebimento,,Data inválida — ignorada
4494,data_emissao_recebimento,,Data inválida — ignorada
4495,vencimento,Via programática,Data inválida — ignorada
4496,data_emissao_recebimento,,Data inválida — ignorada
4497,data_emissao_recebimento,,Data inválida — ignorada
4498,data_emissao_recebimento,,Data inválida — ignorada
4499,data_emissao_recebimento,,Data inválida — ignorada
4500,data_emissao_recebimento,,Data inválida — ignorada
4501,data_emissao_recebimento,,Data inválida — ignorada
4502,data_emissao_recebimento,,Data inválida — ignorada
4503,vencimento,60DFM,Data inválida — ignorada
4503,data_emissao_recebimento,,Data inválida — ignorada
4504,data_emissao_recebimento,,Data inválida — ignorada
4505,vencimento,Via programática,Data inválida — ignorada
4506,vencimento,C/APRES,Data inválida — ignorada
4507,vencimento,C/APRES,Data inválida — ignorada
4507,data_emissao_recebimento,,Data inválida — ignorada
4508,vencimento,C/APRES,Data inválida — ignorada
4509,vencimento,C/APRES,Data inválida — ignorada
4510,vencimento,C/APRES,Data inválida — ignorada
4511,vencimento,C/APRES,Data inválida — ignorada
4512,vencimento,C/APRES,Data inválida — ignorada
4512,data_emissao_recebimento,,Data inválida — ignorada
4513,vencimento,C/APRES,Data inválida — ignorada
4513,data_emissao_recebimento,,Data inválida — ignorada
4514,vencimento,C/APRES,Data inválida — ignorada
4514,data_emissao_recebimento,,Data inválida — ignorada
4515,vencimento,C/APRES,Data inválida — ignorada
4515,data_emissao_recebimento,,Data inválida — ignorada
4516,data_emissao_recebimento,,Data inválida — ignorada
4517,data_emissao_recebimento,,Data inválida — ignorada
4518,data_emissao_recebimento,,Data inválida — ignorada
4519,data_emissao_recebimento,,Data inválida — ignorada
4520,vencimento,C/APRES,Data inválida — ignorada
4520,data_emissao_recebimento,,Data inválida — ignorada
4521,vencimento,C/APRES,Data inválida — ignorada
4521,data_emissao_recebimento,,Data inválida — ignorada
4522,vencimento,C/APRES,Data inválida — ignorada
4522,data_emissao_recebimento,,Data inválida — ignorada
4523,vencimento,C/APRES,Data inválida — ignorada
4523,data_emissao_recebimento,,Data inválida — ignorada
4524,vencimento,Via programática,Data inválida — ignorada
4524,data_emissao_recebimento,,Data inválida — ignorada
4525,vencimento,C/APRES,Data inválida — ignorada
4526,data_emissao_recebimento,,Data inválida — ignorada
4527,vencimento,C/APRES,Data inválida — ignorada
4527,data_emissao_recebimento,,Data inválida — ignorada
4528,data_emissao_recebimento,,Data inválida — ignorada
4529,vencimento,C/APRES,Data inválida — ignorada
4530,data_emissao_recebimento,,Data inválida — ignorada
4531,data_emissao_recebimento,,Data inválida — ignorada
4532,data_emissao_recebimento,,Data inválida — ignorada
4533,data_emissao_recebimento,,Data inválida — ignorada
4534,data_emissao_recebimento,,Data inválida — ignorada
4535,data_emissao_recebimento,,Data inválida — ignorada
4536,data_emissao_recebimento,,Data inválida — ignorada
4537,data_emissao_recebimento,,Data inválida — ignorada
4538,data_emissao_recebimento,,Data inválida — ignorada
4539,data_emissao_recebimento,,Data inválida — ignorada
4540,data_emissao_recebimento,,Data inválida — ignorada
4541,data_emissao_recebimento,,Data inválida — ignorada
4542,data_emissao_recebimento,,Data inválida — ignorada
4543,data_emissao_recebimento,,Data inválida — ignorada
4544,data_emissao_recebimento,,Data inválida — ignorada
4545,data_emissao_recebimento,,Data inválida — ignorada
4546,data_emissao_recebimento,,Data inválida — ignorada
4547,data_emissao_recebimento,,Data inválida — ignorada
4548,data_emissao_recebimento,,Data inválida — ignorada
4549,data_emissao_recebimento,,Data inválida — ignorada
4550,data_emissao_recebimento,,Data inválida — ignorada
4551,vencimento,Via programática,Data inválida — ignorada
4551,data_emissao_recebimento,,Data inválida — ignorada
4552,data_emissao_recebimento,,Data inválida — ignorada
4553,data_emissao_recebimento,,Data inválida — ignorada
4554,data_emissao_recebimento,,Data inválida — ignorada
4555,data_emissao_recebimento,,Data inválida — ignorada
4556,data_emissao_recebimento,,Data inválida — ignorada
4558,vencimento,15DFM,Data inválida — ignorada
4558,data_emissao_recebimento,,Data inválida — ignorada
4559,data_emissao_recebimento,,Data inválida — ignorada
4560,vencimento,15DFM,Data inválida — ignorada
4560,data_emissao_recebimento,,Data inválida — ignorada
4561,vencimento,C/APRES,Data inválida — ignorada
4563,data_emissao_recebimento,,Data inválida — ignorada
4564,data_emissao_recebimento,,Data inválida — ignorada
4565,data_emissao_recebimento,,Data inválida — ignorada
4566,data_emissao_recebimento,,Data inválida — ignorada
4567,data_emissao_recebimento,,Data inválida — ignorada
4568,data_emissao_recebimento,,Data inválida — ignorada
4569,data_emissao_recebimento,,Data inválida — ignorada
4570,data_emissao_recebimento,,Data inválida — ignorada
4571,vencimento,C/APRES,Data inválida — ignorada
4571,data_emissao_recebimento,,Data inválida — ignorada
4572,vencimento,C/APRES,Data inválida — ignorada
4572,data_emissao_recebimento,,Data inválida — ignorada
4573,vencimento,C/APRES,Data inválida — ignorada
4573,data_emissao_recebimento,,Data inválida — ignorada
4574,vencimento,15DFM,Data inválida — ignorada
4574,data_emissao_recebimento,,Data inválida — ignorada
4575,data_emissao_recebimento,,Data inválida — ignorada
4576,data_emissao_recebimento,,Data inválida — ignorada
4577,data_emissao_recebimento,,Data inválida — ignorada
4578,data_emissao_recebimento,,Data inválida — ignorada
4579,data_emissao_recebimento,,Data inválida — ignorada
4580,vencimento,C/APRES,Data inválida — ignorada
4580,data_emissao_recebimento,,Data inválida — ignorada
4581,vencimento,C/APRES,Data inválida — ignorada
4582,vencimento,C/APRES,Data inválida — ignorada
4583,data_emissao_recebimento,,Data inválida — ignorada
4584,data_emissao_recebimento,,Data inválida — ignorada
4585,data_emissao_recebimento,,Data inválida — ignorada
4586,data_emissao_recebimento,,Data inválida — ignorada
4587,vencimento,C/APRES,Data inválida — ignorada
4588,vencimento,C/APRES,Data inválida — ignorada
4588,data_emissao_recebimento,,Data inválida — ignorada
4589,vencimento,C/APRES,Data inválida — ignorada
4590,vencimento,C/APRES,Data inválida — ignorada
4591,data_emissao_recebimento,,Data inválida — ignorada
4592,data_emissao_recebimento,,Data inválida — ignorada
4593,vencimento,C/APRES,Data inválida — ignorada
4594,vencimento,C/APRES,Data inválida — ignorada
4595,data_emissao_recebimento,,Data inválida — ignorada
4596,vencimento,C/APRES,Data inválida — ignorada
4597,data_emissao_recebimento,,Data inválida — ignorada
4598,data_emissao_recebimento,,Data inválida — ignorada
4599,data_emissao_recebimento,,Data inválida — ignorada
4600,data_emissao_recebimento,,Data inválida — ignorada
4601,vencimento,C/APRES,Data inválida — ignorada
4601,data_emissao_recebimento,,Data inválida — ignorada
4602,data_emissao_recebimento,,Data inválida — ignorada
4603,data_emissao_recebimento,,Data inválida — ignorada
4604,data_emissao_recebimento,,Data inválida — ignorada
4605,data_emissao_recebimento,,Data inválida — ignorada
4606,data_emissao_recebimento,,Data inválida — ignorada
4607,data_emissao_recebimento,,Data inválida — ignorada
4608,vencimento,C/APRES,Data inválida — ignorada
4608,data_emissao_recebimento,,Data inválida — ignorada
4609,data_emissao_recebimento,,Data inválida — ignorada
4610,data_emissao_recebimento,,Data inválida — ignorada
4611,vencimento,C/APRES,Data inválida — ignorada
4611,data_emissao_recebimento,,Data inválida — ignorada
4612,data_emissao_recebimento,,Data inválida — ignorada
4613,data_emissao_recebimento,,Data inválida — ignorada
4614,data_emissao_recebimento,,Data inválida — ignorada
4615,data_emissao_recebimento,,Data inválida — ignorada
4616,data_emissao_recebimento,,Data inválida — ignorada
4617,vencimento,C/APRES,Data inválida — ignorada
4617,data_emissao_recebimento,,Data inválida — ignorada
4618,vencimento,C/APRES,Data inválida — ignorada
4619,data_emissao_recebimento,,Data inválida — ignorada
4620,data_emissao_recebimento,,Data inválida — ignorada
4621,vencimento,C/APRES,Data inválida — ignorada
4621,data_emissao_recebimento,,Data inválida — ignorada
4622,vencimento,Via programática,Data inválida — ignorada
4622,data_emissao_recebimento,,Data inválida — ignorada
4623,vencimento,C/APRES,Data inválida — ignorada
4623,data_emissao_recebimento,,Data inválida — ignorada
4624,data_emissao_recebimento,,Data inválida — ignorada
4625,data_emissao_recebimento,,Data inválida — ignorada
4626,data_emissao_recebimento,,Data inválida — ignorada
4627,data_emissao_recebimento,,Data inválida — ignorada
4628,data_emissao_recebimento,,Data inválida — ignorada
4629,data_emissao_recebimento,,Data inválida — ignorada
4630,data_emissao_recebimento,,Data inválida — ignorada
4631,data_emissao_recebimento,,Data inválida — ignorada
4632,data_emissao_recebimento,,Data inválida — ignorada
4634,data_emissao_recebimento,,Data inválida — ignorada
4635,data_emissao_recebimento,,Data inválida — ignorada
4636,data_emissao_recebimento,,Data inválida — ignorada
4637,data_emissao_recebimento,,Data inválida — ignorada
4638,data_emissao_recebimento,,Data inválida — ignorada
4639,data_emissao_recebimento,,Data inválida — ignorada
4640,data_emissao_recebimento,,Data inválida — ignorada
4641,data_emissao_recebimento,,Data inválida — ignorada
4642,vencimento,C/APRES,Data inválida — ignorada
4642,data_emissao_recebimento,,Data inválida — ignorada
4644,data_emissao_recebimento,,Data inválida — ignorada
4646,vencimento,C/APRES,Data inválida — ignorada
4647,vencimento,C/APRES,Data inválida — ignorada
4648,data_emissao_recebimento,,Data inválida — ignorada
4649,data_emissao_recebimento,,Data inválida — ignorada
4650,vencimento,C/APRES,Data inválida — ignorada
4650,data_emissao_recebimento,,Data inválida — ignorada
4651,data_emissao_recebimento,,Data inválida — ignorada
4652,vencimento,C/APRES,Data inválida — ignorada
4652,data_emissao_recebimento,,Data inválida — ignorada
4653,data_emissao_recebimento,,Data inválida — ignorada
4654,data_emissao_recebimento,,Data inválida — ignorada
4655,vencimento,C/APRES,Data inválida — ignorada
4656,data_emissao_recebimento,,Data inválida — ignorada
4657,data_emissao_recebimento,,Data inválida — ignorada
4658,data_emissao_recebimento,,Data inválida — ignorada
4661,vencimento,C/APRES.,Data inválida — ignorada
4662,vencimento,C/APRES.,Data inválida — ignorada
4663,vencimento,C/APRES.,Data inválida — ignorada
4664,vencimento,C/APRES.,Data inválida — ignorada
4665,data_emissao_recebimento,,Data inválida — ignorada
